Study	NST_Site	General_Location	Specific_Location	Sample_ID	Latitude	Longitude	Fiscal_Year	Collection_Date	Matrix	Scientific_Name	Method	Parameter	Value	Qualifier	Unit	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	C3-Dibenzothiophenes	1.12	Below the MDL	ng/dry g	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	C3-Fluoranthenes_Pyrenes	0	Not detected	ng/dry g	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	C3-Fluorenes	0	Not detected	ng/dry g	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	C3-Naphthalenes	11.6		ng/dry g	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	C3-Naphthobenzothiophene	0	Not detected	ng/dry g	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	C3-Phenanthrenes_Anthracenes	0	Not detected	ng/dry g	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	C30-Hopane	0	Not detected	ng/dry g	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	C4-Benzothiophenes	0	Not detected	ng/dry g	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	C4-Chrysenes	0	Not detected	ng/dry g	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	C4-Decalin	0	Not detected	ng/dry g	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	C4-Dibenzothiophenes	0	Not detected	ng/dry g	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	C4-Fluoranthenes_Pyrenes	0	Not detected	ng/dry g	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	C4-Naphthalenes	0	Not detected	ng/dry g	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	C4-Naphthobenzothiophenes	0	Not detected	ng/dry g	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	C4-Phenanthrenes_Anthracenes	0	Not detected	ng/dry g	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	Carbazole	0.286	Below the MDL	ng/dry g	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	Chrysene	1.3	Below the MDL	ng/dry g	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	Decalin	0	Not detected	ng/dry g	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	Dibenzo[a,h]anthracene	0	Not detected	ng/dry g	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	Dibenzofuran	3.3		ng/dry g	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	Dibenzothiophene	1.34		ng/dry g	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	Fluoranthene	1.18		ng/dry g	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	Fluorene	3.3		ng/dry g	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	Indeno[1,2,3-c,d]pyrene	0	Not detected	ng/dry g	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	Naphthalene	15.4		ng/dry g	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	Naphthobenzothiophene	0	Not detected	ng/dry g	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	Perylene	4.62	Below the MDL	ng/dry g	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	Phenanthrene	7.44		ng/dry g	
Alaska Arctic Study	AKC_15-120	Beaufort Sea	Smith Bay	BA2015AKC-15-120-2AC	70.90526	-154.52477	2015	8/24/2015 12:00:00 AM	Fish	Boreogadus saida	B&B SOP1006	Pyrene	1.75	Below the MDL	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	1,6,7-Trimethylnaphthalene	4.47		ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	1-Methyldibenzothiophene	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	1-Methylfluorene	2.11	Below the MDL	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	1-Methylnaphthalene	10.1		ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	1-Methylphenanthrene	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	18a-Oleanane	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	2,6-Dimethylnaphthalene	6.63		ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	2-Methylanthracene	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	2-Methylfluoranthene	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	2-Methylnaphthalene	16.6		ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	2-Methylphenanthrene	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	2/3-Methyldibenzothiophene	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	3,6-Dimethylphenanthrene	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	3-Methylphenanthrene	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	4-Methyldibenzothiophene	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	4/9-Methylphenanthrene	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	Acenaphthene	2.32		ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	Acenaphthylene	1.29		ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	Anthracene	0.567	Below the MDL	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	Benz[a]anthracene	0.91		ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	Benzo(a)fluoranthene	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	Benzo(b)fluorene	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	Benzo[a]pyrene	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	Benzo[b]fluoranthene	0.678	Below the MDL	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	Benzo[e]pyrene	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	Benzo[g,h,i]perylene	0.777	Below the MDL	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	Benzo[k]fluoranthene	0.273	Below the MDL	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	Benzothiophene	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	Biphenyl	4.09	Below the MDL	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C1-Benzothiophene	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C1-Chrysenes	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C1-Decalin	21.2		ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C1-Dibenzo[a,h]anthracene	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C1-Dibenzothiophenes	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C1-Fluoranthenes_Pyrenes	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C1-Fluorenes	4.72		ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C1-Naphthalenes	16.8		ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C1-Naphthobenzothiophene	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C1-Phenanthrenes_Anthracenes	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C2-Benzothiophene	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C2-Chrysenes	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C2-Decalin	68.4		ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C2-Dibenzo[a,h]anthracene	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C2-Dibenzothiophenes	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C2-Fluoranthenes_Pyrenes	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C2-Fluorenes	16.1		ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C2-Naphthalenes	20.1		ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C2-Naphthobenzothiophene	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C2-Phenanthrenes_Anthracenes	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C20-TAS	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C21-TAS	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C26(20R)/C27(20S)-TAS	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C26(20S)-TAS	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C27(20R)-TAS	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C28(20R)-TAS	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C28(20S)-TAS	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C29-Hopane	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C3-Benzothiophene	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C3-Chrysenes	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C3-Decalin	32		ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C3-Dibenzo[a,h]anthracene	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C3-Dibenzothiophenes	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C3-Fluoranthenes_Pyrenes	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C3-Fluorenes	10.9		ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C3-Naphthalenes	24.2		ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C3-Naphthobenzothiophene	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C3-Phenanthrenes_Anthracenes	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C30-Hopane	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C4-Benzothiophenes	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C4-Chrysenes	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C4-Decalin	23.2		ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C4-Dibenzothiophenes	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C4-Fluoranthenes_Pyrenes	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C4-Naphthalenes	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C4-Naphthobenzothiophenes	0	Not detected	ng/dry g	
Bristol Bay Study	BRB_DH-3P	Bristol Bay	Dillingham Harbor	SS2013BRB_DH-3POM	59.0393	-158.4784	2013	9/18/2013 12:00:00 AM	Fish	Osmerus mordax	PAH-2012.M	C4-Phenanthrenes_Anthracenes	0	Not detected	ng/dry g	
