Study	NST_Site	General_Location	Specific_Location	Sample_ID	Latitude	Longitude	Fiscal_Year	Collection_Date	Matrix	Scientific_Name	Method	Parameter	Value	Qualifier	Unit	
North Pacific Research Board Alaska Study	NPR_PHGA	Port Graham	Murphy's Slough	BA2010NPR_PHGA	59.562	-151.7	2010	5/28/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C30-Hopane	66.7		ng/dry g	
North Pacific Research Board Alaska Study	NPR_PHGA	Port Graham	Murphy's Slough	BA2010NPR_PHGA	59.562	-151.7	2010	5/28/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C4-Chrysenes	0	Not detected	ng/dry g	
North Pacific Research Board Alaska Study	NPR_PHGA	Port Graham	Murphy's Slough	BA2010NPR_PHGA	59.562	-151.7	2010	5/28/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C4-Decalin	0	Not detected	ng/dry g	
North Pacific Research Board Alaska Study	NPR_PHGA	Port Graham	Murphy's Slough	BA2010NPR_PHGA	59.562	-151.7	2010	5/28/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C4-Naphthalenes	9.6	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_PHGA	Port Graham	Murphy's Slough	BA2010NPR_PHGA	59.562	-151.7	2010	5/28/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C4-Phenanthrenes_Anthracenes	3.4	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_PHGA	Port Graham	Murphy's Slough	BA2010NPR_PHGA	59.562	-151.7	2010	5/28/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Chrysene	2.1	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_PHGA	Port Graham	Murphy's Slough	BA2010NPR_PHGA	59.562	-151.7	2010	5/28/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Cis_Trans Decalin	24.6		ng/dry g	
North Pacific Research Board Alaska Study	NPR_PHGA	Port Graham	Murphy's Slough	BA2010NPR_PHGA	59.562	-151.7	2010	5/28/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Dibenzo[a,h]anthracene	0	Not detected	ng/dry g	
North Pacific Research Board Alaska Study	NPR_PHGA	Port Graham	Murphy's Slough	BA2010NPR_PHGA	59.562	-151.7	2010	5/28/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Dibenzofuran	15.2		ng/dry g	
North Pacific Research Board Alaska Study	NPR_PHGA	Port Graham	Murphy's Slough	BA2010NPR_PHGA	59.562	-151.7	2010	5/28/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Dibenzothiophene	1.3	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_PHGA	Port Graham	Murphy's Slough	BA2010NPR_PHGA	59.562	-151.7	2010	5/28/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Fluoranthene	3.7	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_PHGA	Port Graham	Murphy's Slough	BA2010NPR_PHGA	59.562	-151.7	2010	5/28/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Fluorene	9.3		ng/dry g	
North Pacific Research Board Alaska Study	NPR_PHGA	Port Graham	Murphy's Slough	BA2010NPR_PHGA	59.562	-151.7	2010	5/28/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Indeno[1,2,3-c,d]pyrene	0	Not detected	ng/dry g	
North Pacific Research Board Alaska Study	NPR_PHGA	Port Graham	Murphy's Slough	BA2010NPR_PHGA	59.562	-151.7	2010	5/28/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Naphthalene	32.9		ng/dry g	
North Pacific Research Board Alaska Study	NPR_PHGA	Port Graham	Murphy's Slough	BA2010NPR_PHGA	59.562	-151.7	2010	5/28/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Naphthobenzothiophene	0.7	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_PHGA	Port Graham	Murphy's Slough	BA2010NPR_PHGA	59.562	-151.7	2010	5/28/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Perylene	25.7		ng/dry g	
North Pacific Research Board Alaska Study	NPR_PHGA	Port Graham	Murphy's Slough	BA2010NPR_PHGA	59.562	-151.7	2010	5/28/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Phenanthrene	11.2		ng/dry g	
North Pacific Research Board Alaska Study	NPR_PHGA	Port Graham	Murphy's Slough	BA2010NPR_PHGA	59.562	-151.7	2010	5/28/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Pyrene	2.4	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	1,6,7-Trimethylnaphthalene	0.9	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	1-Methylnaphthalene	7.4		ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	1-Methylphenanthrene	1.8		ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	18a-Oleanane	0	Not detected	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	2,6-Dimethylnaphthalene	5.5		ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	2-Methylnaphthalene	13.4		ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Acenaphthene	4.3		ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Acenaphthylene	1	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Anthracene	2.9		ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Benz[a]anthracene	2.4	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Benzo[a]pyrene	11.1		ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Benzo[b]fluoranthene	2.9	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Benzo[e]pyrene	2.3	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Benzo[g,h,i]perylene	1.4	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Benzo[k]fluoranthene	0.9	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Benzothiophene	0.9	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Biphenyl	10.5		ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C1-Benzothiophene	5	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C1-Chrysenes	2.6	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C1-Decalin	12.5		ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C1-Dibenzothiophenes	1.5	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C1-Fluoranthenes_Pyrenes	5.6	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C1-Fluorenes	2.7	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C1-Naphthalenes	12.8	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C1-Naphthobenzothiophene	2.2	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C1-Phenanthrenes_Anthracenes	5.5	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C2-Benzothiophene	1.7	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C2-Chrysenes	0	Not detected	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C2-Decalin	0	Not detected	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C2-Dibenzothiophenes	0	Not detected	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C2-Fluoranthenes_Pyrenes	2.5	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C2-Fluorenes	7.1		ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C2-Naphthalenes	13.3	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C2-Naphthobenzothiophene	1.7	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C2-Phenanthrenes_Anthracenes	7.5		ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C29-Hopane	0	Not detected	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C3-Benzothiophene	0	Not detected	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C3-Chrysenes	0	Not detected	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C3-Decalin	0	Not detected	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C3-Dibenzothiophenes	0	Not detected	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C3-Fluoranthenes_Pyrenes	1.9	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C3-Fluorenes	4.9	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C3-Naphthalenes	8	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C3-Naphthobenzothiophene	0	Not detected	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C3-Phenanthrenes_Anthracenes	4.7	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C30-Hopane	85.3		ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C4-Chrysenes	0	Not detected	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C4-Decalin	0	Not detected	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C4-Naphthalenes	7.3	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	C4-Phenanthrenes_Anthracenes	3.5	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Chrysene	5.5		ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Cis_Trans Decalin	21.5		ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Dibenzo[a,h]anthracene	0.2	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Dibenzofuran	12.6		ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Dibenzothiophene	1.9		ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Fluoranthene	15.1		ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Fluorene	7.8		ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Indeno[1,2,3-c,d]pyrene	0.5	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Naphthalene	28.2		ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Naphthobenzothiophene	1.8	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Perylene	8.8		ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Phenanthrene	13.6		ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHAMA	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Clam	Mya Arenaria	PAH-2010	Pyrene	7.9		ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	1,6,7-Trimethylnaphthalene	0.5	Below the MDL	ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	1-Methylnaphthalene	2.7	Below the MDL	ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	1-Methylphenanthrene	0.6	Below the MDL	ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	2,6-Dimethylnaphthalene	1.9	Below the MDL	ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	2-Methylnaphthalene	4.8	Below the MDL	ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	Acenaphthene	1.2	Below the MDL	ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	Acenaphthylene	0.4	Below the MDL	ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	Anthracene	0	Not detected	ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	Benz[a]anthracene	0.3	Below the MDL	ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	Benzo[a]pyrene	0	Not detected	ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	Benzo[b]fluoranthene	0	Not detected	ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	Benzo[e]pyrene	0	Not detected	ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	Benzo[g,h,i]perylene	0	Not detected	ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	Benzo[k]fluoranthene	0	Not detected	ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	Benzothiophene	0	Not detected	ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	Biphenyl	6.5		ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	C1-Benzothiophene	0	Not detected	ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	C1-Chrysenes	0	Not detected	ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	C1-Decalin	0	Not detected	ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	C1-Dibenzo[a,h]anthracene	0	Not detected	ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	C1-Dibenzothiophenes	0.6	Below the MDL	ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	C1-Fluoranthenes_Pyrenes	0	Not detected	ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	C1-Fluorenes	1.3	Below the MDL	ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	C1-Naphthalenes	4.7	Below the MDL	ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	C1-Naphthobenzothiophene	0	Not detected	ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	C1-Phenanthrenes_Anthracenes	2.1	Below the MDL	ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	C2-Benzothiophene	0	Not detected	ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	C2-Chrysenes	0	Not detected	ng/dry g	
Mussel Watch	NINB	Ninilchik	North Beach	MW2008NINBRC	60.0514	-151.6689	2008	7/3/2008 12:00:00 AM	Clam	Siliqua Patula	PAH-2002	C2-Decalin	0	Not detected	ng/dry g	
